transactionId,drinkerId,barId,billId,itemId,price
12063,758,35,4786,2,7.02
12064,758,35,4786,43,6.97
12065,347,44,4787,39,9.83
12066,347,44,4787,8,9.18
12067,347,44,4787,39,9.83
12068,347,44,4787,35,10.52
12069,337,79,4788,47,10.9
12070,337,79,4788,9,5.3
12071,337,79,4788,32,6.68
12072,337,79,4788,39,9.85
12073,924,3,4789,25,9.45
12074,924,3,4789,25,9.45
12075,408,93,4790,32,6.68
12076,236,92,4791,45,8.93
12077,236,92,4791,8,9.12
12078,236,92,4791,22,5.74
12079,768,88,4792,26,8.52
12080,768,88,4792,41,10.61
12081,64,42,4793,16,6.33
12082,383,66,4794,6,6.18
12083,747,43,4795,31,7.8
12084,571,60,4796,38,8.81
12085,479,83,4797,45,8.9
12086,479,83,4797,25,9.53
12087,479,83,4797,28,10.3
12088,479,83,4797,28,10.3
12089,319,99,4798,14,7.55
12090,319,99,4798,23,7.59
12091,319,99,4798,23,7.59
12092,319,99,4798,17,5.46
12093,134,36,4799,48,7.9
12094,134,36,4799,4,8.06
12095,134,36,4799,4,8.06
12096,134,36,4799,48,7.9
12097,801,66,4800,24,10.1
12098,801,66,4800,9,5.3
12099,182,10,4801,13,6.29
12100,182,10,4801,9,5.31
12101,920,16,4802,31,7.8
12102,281,16,4803,39,9.79
12103,281,16,4803,9,5.29
12104,281,16,4803,41,10.57
12105,281,16,4803,7,9.09
12106,854,2,4804,33,9.57
12107,702,10,4805,9,5.31
12108,702,10,4805,13,6.29
12109,702,10,4805,45,8.97
12110,702,10,4805,45,8.97
12111,137,37,4806,42,10.68
12112,137,37,4806,28,10.31
12113,489,33,4807,40,6.89
12114,489,33,4807,48,7.88
12115,19,70,4808,33,9.6
12116,516,21,4809,6,6.16
12117,516,21,4809,1,6.05
12118,516,21,4809,6,6.16
12119,516,21,4809,6,6.16
12120,887,98,4810,17,5.51
12121,42,48,4811,2,7.08
12122,42,48,4811,45,8.86
12123,42,48,4811,32,6.7
12124,78,79,4812,13,6.23
12125,78,79,4812,15,10.09
12126,78,79,4812,9,5.3
12127,78,79,4812,32,6.68
12128,149,66,4813,24,10.1
12129,149,66,4813,9,5.3
12130,149,66,4813,27,10.19
12131,149,66,4813,24,10.1
12132,487,39,4814,0,5.08
12133,487,39,4814,0,5.08
12134,487,39,4814,12,9.39
12135,910,4,4815,23,7.66
12136,910,4,4815,23,7.66
12137,910,4,4815,2,7.08
12138,910,4,4815,36,5.87
12139,907,67,4816,45,8.92
12140,907,67,4816,16,6.37
12141,907,67,4816,26,8.52
12142,448,90,4817,5,7.21
12143,541,50,4818,28,10.28
12144,926,44,4819,34,9.68
12145,926,44,4819,35,10.52
12146,238,98,4820,48,7.92
12147,238,98,4820,7,9.1
12148,238,98,4820,7,9.1
12149,133,73,4821,20,8.41
12150,133,73,4821,19,6.49
12151,22,82,4822,33,9.66
12152,324,20,4823,49,10.97
12153,324,20,4823,31,7.76
12154,868,67,4824,45,8.92
12155,868,67,4824,2,7.1
12156,868,67,4824,42,10.64
12157,979,91,4825,3,5.26
12158,979,91,4825,36,5.93
12159,979,91,4825,26,8.56
12160,979,91,4825,48,7.95
12161,414,26,4826,0,5.0
12162,344,92,4827,38,8.76
12163,344,92,4827,18,8.28
12164,344,92,4827,7,9.07
12165,344,92,4827,45,8.93
12166,645,64,4828,9,5.29
12167,645,64,4828,42,10.66
12168,645,64,4828,14,7.44
12169,560,3,4829,11,7.3
12170,560,3,4829,11,7.3
12171,560,3,4829,4,8.11
12172,560,3,4829,4,8.11
12173,241,87,4830,31,7.75
12174,241,87,4830,1,6.07
12175,610,81,4831,43,6.91
12176,610,81,4831,8,9.13
12177,46,35,4832,43,6.97
12178,46,35,4832,43,6.97
12179,46,35,4832,43,6.97
12180,46,35,4832,30,10.4
12181,314,38,4833,24,10.16
12182,314,38,4833,16,6.32
12183,314,38,4833,35,10.47
12184,838,65,4834,27,10.24
12185,838,65,4834,27,10.24
12186,970,43,4835,1,6.0
12187,970,43,4835,31,7.8
12188,970,43,4835,31,7.8
12189,970,43,4835,19,6.45
12190,716,43,4836,0,5.03
12191,716,43,4836,3,5.17
12192,807,29,4837,42,10.66
12193,530,54,4838,48,7.97
12194,530,54,4838,46,10.82
12195,530,54,4838,48,7.97
12196,530,54,4838,45,8.85
12197,373,6,4839,26,8.59
12198,373,6,4839,31,7.84
12199,373,6,4839,18,8.32
12200,755,77,4840,19,6.45
12201,755,77,4840,30,10.4
12202,506,55,4841,46,10.78
12203,506,55,4841,6,6.11
12204,506,55,4841,7,9.03
12205,808,65,4842,10,9.23
12206,359,27,4843,26,8.66
12207,600,96,4844,33,9.57
12208,600,96,4844,25,9.52
12209,600,96,4844,4,8.03
12210,594,39,4845,43,6.92
12211,594,39,4845,9,5.4
12212,853,44,4846,35,10.52
12213,853,44,4846,0,5.04
12214,886,27,4847,15,10.05
12215,886,27,4847,23,7.67
12216,886,27,4847,24,10.1
12217,438,64,4848,30,10.38
12218,111,19,4849,30,10.38
12219,111,19,4849,21,5.6
12220,816,89,4850,2,7.01
12221,816,89,4850,18,8.17
12222,14,15,4851,4,8.04
12223,14,15,4851,4,8.04
12224,14,15,4851,21,5.59
12225,104,61,4852,6,6.17
12226,104,61,4852,40,6.89
12227,104,61,4852,28,10.36
12228,104,61,4852,18,8.25
12229,384,7,4853,23,7.66
12230,204,59,4854,20,8.34
12231,204,59,4854,45,8.9
12232,351,46,4855,6,6.14
12233,351,46,4855,8,9.18
12234,542,83,4856,30,10.45
12235,181,73,4857,34,9.72
12236,181,73,4857,5,7.22
12237,181,73,4857,25,9.53
12238,181,73,4857,20,8.41
12239,185,71,4858,17,5.51
12240,185,71,4858,20,8.34
12241,185,71,4858,35,10.49
12242,86,87,4859,29,6.51
12243,86,87,4859,14,7.56
12244,86,87,4859,14,7.56
12245,435,97,4860,45,8.86
12246,435,97,4860,45,8.86
12247,435,97,4860,5,7.25
12248,435,97,4860,10,9.3
12249,675,23,4861,23,7.67
12250,675,23,4861,11,7.37
12251,675,23,4861,41,10.63
12252,502,3,4862,1,6.03
12253,502,3,4862,43,6.92
12254,874,62,4863,3,5.21
12255,874,62,4863,49,10.96
12256,874,62,4863,3,5.21
12257,874,62,4863,11,7.32
12258,661,8,4864,9,5.4
12259,661,8,4864,33,9.65
12260,661,8,4864,18,8.21
12261,721,38,4865,22,5.84
12262,721,38,4865,18,8.2
12263,721,38,4865,21,5.63
12264,721,38,4865,36,5.99
12265,714,51,4866,15,10.02
12266,714,51,4866,20,8.39
12267,249,65,4867,10,9.23
12268,249,65,4867,10,9.23
12269,398,25,4868,39,9.83
12270,398,25,4868,22,5.77
12271,81,32,4869,12,9.37
12272,88,67,4870,26,8.52
12273,88,67,4870,42,10.64
12274,88,67,4870,4,8.07
12275,451,38,4871,21,5.63
12276,451,38,4871,35,10.47
12277,451,38,4871,4,8.14
12278,451,38,4871,35,10.47
12279,89,71,4872,44,9.91
12280,234,50,4873,26,8.57
12281,69,86,4874,11,7.41
12282,346,98,4875,11,7.39
12283,346,98,4875,48,7.92
12284,532,45,4876,42,10.68
12285,914,97,4877,10,9.3
12286,914,97,4877,0,5.12
12287,914,97,4877,45,8.86
12288,349,99,4878,17,5.46
12289,349,99,4878,22,5.76
12290,721,38,4879,16,6.32
12291,721,38,4879,36,5.99
12292,721,38,4879,21,5.63
12293,721,38,4879,36,5.99
12294,550,43,4880,38,8.78
12295,482,31,4881,29,6.55
12296,482,31,4881,22,5.83
12297,482,31,4881,33,9.66
12298,482,31,4881,38,8.76
12299,841,71,4882,39,9.83
12300,841,71,4882,16,6.37
12301,841,71,4882,16,6.37
12302,841,71,4882,20,8.34
12303,981,83,4883,30,10.45
12304,981,83,4883,28,10.3
12305,981,83,4883,30,10.45
12306,780,42,4884,8,9.22
12307,544,99,4885,23,7.59
12308,544,99,4885,23,7.59
12309,544,99,4885,20,8.37
12310,544,99,4885,30,10.42
12311,323,54,4886,48,7.97
12312,323,54,4886,40,6.85
12313,323,54,4886,24,10.17
12314,323,54,4886,4,8.06
12315,444,33,4887,3,5.21
12316,444,33,4887,48,7.88
12317,439,58,4888,7,9.07
12318,439,58,4888,22,5.83
12319,439,58,4888,14,7.52
12320,439,58,4888,48,7.87
12321,393,46,4889,22,5.77
12322,393,46,4889,22,5.77
12323,393,46,4889,12,9.34
12324,393,46,4889,12,9.34
12325,149,66,4890,20,8.49
12326,149,66,4890,9,5.3
12327,149,66,4890,27,10.19
12328,506,43,4891,4,8.14
12329,506,43,4891,38,8.78
12330,506,43,4891,3,5.17
12331,166,98,4892,31,7.82
12332,558,69,4893,32,6.66
12333,558,69,4893,46,10.8
12334,558,69,4893,3,5.24
12335,558,69,4893,3,5.24
12336,414,26,4894,20,8.37
12337,200,59,4895,12,9.39
12338,200,59,4895,11,7.35
12339,200,59,4895,11,7.35
12340,434,71,4896,31,7.8
12341,434,71,4896,39,9.83
12342,941,36,4897,38,8.7
12343,161,48,4898,11,7.32
12344,161,48,4898,2,7.08
12345,161,48,4898,21,5.66
12346,161,48,4898,31,7.82
12347,675,23,4899,17,5.5
12348,395,37,4900,19,6.46
12349,395,37,4900,49,10.92
12350,395,37,4900,15,10.08
12351,395,37,4900,5,7.28
12352,311,5,4901,18,8.27
12353,311,5,4901,11,7.4
12354,493,62,4902,28,10.27
12355,493,62,4902,11,7.32
12356,493,62,4902,4,8.15
12357,92,53,4903,37,6.74
12358,92,53,4903,23,7.64
12359,92,53,4903,37,6.74
12360,92,53,4903,37,6.74
12361,453,36,4904,32,6.64
12362,453,36,4904,38,8.7
12363,453,36,4904,4,8.06
12364,633,78,4905,19,6.45
12365,633,78,4905,41,10.57
12366,607,18,4906,18,8.21
12367,607,18,4906,15,10.05
12368,383,66,4907,48,7.98
12369,383,66,4907,15,10.05
12370,383,66,4907,20,8.49
12371,293,84,4908,28,10.31
12372,293,84,4908,15,10.05
12373,293,84,4908,3,5.19
12374,293,84,4908,5,7.26
12375,870,51,4909,37,6.76
12376,870,51,4909,20,8.39
12377,524,82,4910,33,9.66
12378,773,72,4911,47,10.9
12379,204,59,4912,29,6.55
12380,204,59,4912,29,6.55
12381,204,59,4912,20,8.34
12382,986,58,4913,43,6.95
12383,986,58,4913,20,8.4
12384,986,58,4913,15,10.07
12385,835,35,4914,41,10.56
12386,835,35,4914,14,7.43
12387,419,49,4915,14,7.48
12388,310,0,4916,22,5.72
12389,310,0,4916,3,5.15
12390,310,0,4916,22,5.72
12391,926,44,4917,39,9.83
12392,926,44,4917,4,8.12
12393,926,44,4917,39,9.83
12394,926,44,4917,24,10.14
12395,525,25,4918,18,8.25
12396,525,25,4918,39,9.83
12397,525,25,4918,31,7.83
12398,831,18,4919,10,9.25
12399,188,47,4920,4,8.09
12400,188,47,4920,34,9.76
12401,188,47,4920,14,7.53
12402,771,57,4921,48,7.98
12403,771,57,4921,12,9.36
12404,771,57,4921,12,9.36
12405,950,36,4922,39,9.8
12406,950,36,4922,32,6.64
12407,950,36,4922,48,7.9
12408,950,36,4922,38,8.7
12409,558,19,4923,31,7.82
12410,558,19,4923,30,10.38
12411,558,19,4923,28,10.3
12412,258,92,4924,38,8.76
12413,258,92,4924,38,8.76
12414,380,6,4925,2,7.1
12415,380,6,4925,31,7.84
12416,380,6,4925,26,8.59
12417,380,6,4925,31,7.84
12418,801,66,4926,16,6.31
12419,801,66,4926,17,5.51
12420,801,66,4926,9,5.3
12421,801,66,4926,27,10.19
12422,359,37,4927,11,7.3
12423,359,37,4927,42,10.68
12424,359,37,4927,15,10.08
12425,854,61,4928,40,6.89
12426,854,61,4928,36,5.89
12427,854,61,4928,15,10.04
12428,854,61,4928,36,5.89
12429,747,43,4929,0,5.03
12430,747,43,4929,5,7.25
12431,590,18,4930,39,9.84
12432,590,18,4930,39,9.84
12433,590,18,4930,28,10.31
12434,40,76,4931,15,10.05
12435,40,76,4931,28,10.28
12436,40,76,4931,45,8.85
12437,40,76,4931,26,8.67
12438,838,1,4932,14,7.48
12439,838,1,4932,9,5.39
12440,583,42,4933,8,9.22
12441,583,42,4933,8,9.22
12442,583,42,4933,32,6.69
12443,583,42,4933,16,6.33
12444,939,62,4934,3,5.21
12445,939,62,4934,21,5.66
12446,308,82,4935,7,9.03
12447,308,82,4935,17,5.54
12448,308,82,4935,33,9.66
12449,354,66,4936,24,10.1
12450,354,66,4936,9,5.3
12451,354,66,4936,15,10.05
12452,354,66,4936,48,7.98
12453,287,21,4937,31,7.78
12454,349,34,4938,5,7.21
12455,349,34,4938,8,9.21
12456,324,79,4939,47,10.9
12457,324,79,4939,47,10.9
12458,324,79,4939,26,8.61
12459,324,79,4939,47,10.9
12460,795,93,4940,23,7.66
12461,351,91,4941,22,5.78
12462,351,91,4941,36,5.93
12463,351,91,4941,48,7.95
12464,351,91,4941,35,10.46
12465,320,8,4942,9,5.4
12466,320,8,4942,18,8.21
12467,320,8,4942,33,9.65
12468,854,8,4943,18,8.21
12469,854,8,4943,29,6.59
12470,854,8,4943,18,8.21
12471,854,8,4943,40,6.89
12472,86,87,4944,31,7.75
12473,86,87,4944,31,7.75
12474,934,60,4945,46,10.76
12475,934,60,4945,31,7.8
12476,934,60,4945,42,10.73
12477,934,60,4945,25,9.55
12478,829,18,4946,39,9.84
12479,829,18,4946,14,7.47
12480,829,18,4946,14,7.47
12481,829,18,4946,23,7.64
12482,598,32,4947,32,6.63
12483,598,32,4947,3,5.21
12484,88,67,4948,42,10.64
12485,577,53,4949,22,5.76
12486,577,53,4949,37,6.74
12487,577,53,4949,22,5.76
12488,182,55,4950,11,7.4
12489,81,32,4951,15,10.08
12490,7,62,4952,3,5.21
12491,727,4,4953,36,5.87
12492,727,4,4953,33,9.66
12493,222,55,4954,18,8.28
12494,468,44,4955,33,9.57
12495,193,24,4956,17,5.57
12496,193,24,4956,2,7.08
12497,854,61,4957,36,5.89
12498,854,61,4957,15,10.04
12499,854,61,4957,15,10.04
12500,998,36,4958,38,8.7
12501,998,36,4958,48,7.9
12502,999,25,4959,45,8.9
12503,689,5,4960,3,5.24
12504,689,5,4960,48,7.88
12505,689,5,4960,3,5.24
12506,689,5,4960,11,7.4
12507,496,87,4961,8,9.2
12508,115,88,4962,26,8.52
12509,115,88,4962,14,7.52
12510,115,88,4962,0,5.05
12511,115,88,4962,0,5.05
12512,624,23,4963,4,8.13
12513,624,23,4963,41,10.63
12514,337,28,4964,25,9.48
12515,337,28,4964,24,10.12
12516,294,41,4965,33,9.62
12517,294,41,4965,12,9.33
12518,670,96,4966,22,5.82
12519,670,96,4966,0,5.14
12520,670,96,4966,17,5.46
12521,670,96,4966,0,5.14
12522,172,59,4967,43,6.92
12523,172,59,4967,29,6.55
12524,158,56,4968,28,10.29
12525,158,56,4968,5,7.28
12526,350,54,4969,45,8.85
12527,350,54,4969,4,8.06
12528,854,61,4970,15,10.04
12529,854,61,4970,36,5.89
12530,854,61,4970,28,10.36
12531,854,61,4970,15,10.04
12532,276,70,4971,2,7.12
12533,297,23,4972,29,6.51
12534,297,23,4972,23,7.67
12535,297,23,4972,41,10.63
12536,297,23,4972,44,9.96
12537,531,49,4973,6,6.19
12538,531,49,4973,8,9.12
12539,10,41,4974,12,9.33
12540,10,41,4974,32,6.63
12541,10,41,4974,24,10.18
12542,10,41,4974,12,9.33
12543,350,54,4975,48,7.97
12544,755,85,4976,17,5.52
12545,416,97,4977,10,9.3
12546,416,97,4977,0,5.12
12547,416,97,4977,0,5.12
12548,416,97,4977,45,8.86
12549,706,4,4978,33,9.66
12550,706,4,4978,32,6.6
12551,195,18,4979,45,8.98
12552,195,18,4979,20,8.36
12553,909,81,4980,17,5.48
12554,909,81,4980,43,6.91
12555,909,81,4980,13,6.2
12556,909,81,4980,8,9.13
12557,508,64,4981,38,8.81
12558,443,37,4982,5,7.28
12559,443,37,4982,11,7.3
12560,443,37,4982,11,7.3
12561,443,37,4982,14,7.47
12562,473,19,4983,20,8.34
12563,473,19,4983,30,10.38
12564,473,19,4983,46,10.73
12565,166,98,4984,0,5.04
12566,213,48,4985,1,6.03
12567,470,96,4986,17,5.46
12568,470,96,4986,22,5.82
12569,302,50,4987,26,8.57
12570,302,50,4987,18,8.26
12571,571,55,4988,7,9.03
12572,571,55,4988,42,10.69
12573,571,55,4988,11,7.4
12574,714,51,4989,20,8.39
12575,714,51,4989,20,8.39
12576,714,51,4989,37,6.76
12577,297,23,4990,44,9.96
12578,297,23,4990,47,10.83
12579,965,77,4991,20,8.35
12580,965,77,4991,33,9.64
12581,965,77,4991,43,7.0
12582,965,77,4991,30,10.4
12583,111,19,4992,24,10.1
12584,111,19,4992,20,8.34
12585,961,93,4993,8,9.17
12586,926,44,4994,39,9.83
12587,440,6,4995,0,5.11
12588,440,6,4995,45,8.99
12589,409,48,4996,2,7.08
12590,54,65,4997,27,10.24
12591,54,65,4997,8,9.18
12592,526,5,4998,48,7.88
12593,857,40,4999,33,9.62
12594,857,40,4999,45,8.89
12595,857,40,4999,7,9.02
12596,857,40,4999,33,9.62
12597,369,30,5000,8,9.21
12598,133,57,5001,6,6.18
12599,133,57,5001,6,6.18
12600,133,57,5001,40,6.87
12601,343,17,5002,48,7.93
12602,343,17,5002,25,9.55
12603,343,17,5002,46,10.8
12604,343,17,5002,22,5.71
12605,258,1,5003,9,5.39
12606,258,1,5003,32,6.64
12607,258,1,5003,47,10.89
12608,697,72,5004,34,9.73
12609,697,72,5004,4,8.15
12610,697,72,5004,36,5.89
12611,486,55,5005,46,10.78
12612,486,55,5005,3,5.26
12613,486,55,5005,18,8.28
12614,486,55,5005,3,5.26
12615,129,31,5006,20,8.35
12616,129,31,5006,14,7.51
12617,28,89,5007,23,7.65
12618,28,89,5007,28,10.32
12619,28,89,5007,23,7.65
12620,28,89,5007,22,5.8
12621,803,79,5008,39,9.85
12622,347,44,5009,48,7.95
12623,347,44,5009,0,5.04
12624,40,32,5010,22,5.86
12625,40,32,5010,15,10.08
12626,40,32,5010,3,5.21
12627,40,32,5010,32,6.63
12628,185,63,5011,17,5.55
12629,185,63,5011,17,5.55
12630,343,17,5012,47,10.83
12631,188,33,5013,2,7.07
12632,188,33,5013,17,5.56
12633,188,33,5013,8,9.21
12634,188,33,5013,16,6.31
12635,104,86,5014,45,8.95
12636,307,84,5015,10,9.33
12637,63,18,5016,10,9.25
12638,63,18,5016,3,5.24
12639,63,18,5016,11,7.35
12640,63,18,5016,23,7.64
12641,124,47,5017,21,5.7
12642,124,47,5017,24,10.16
12643,124,47,5017,34,9.76
12644,124,47,5017,44,9.94
12645,995,74,5018,7,9.11
12646,995,74,5018,32,6.62
12647,995,74,5018,7,9.11
12648,995,74,5018,21,5.66
12649,542,83,5019,28,10.3
12650,542,83,5019,0,5.01
12651,542,83,5019,30,10.45
12652,542,83,5019,39,9.83
12653,325,7,5020,23,7.66
12654,325,7,5020,18,8.25
12655,325,7,5020,7,9.04
12656,459,65,5021,8,9.18
12657,459,65,5021,31,7.81
12658,459,65,5021,8,9.18
12659,207,81,5022,17,5.48
12660,207,81,5022,17,5.48
12661,207,81,5022,43,6.91
12662,207,81,5022,13,6.2
12663,906,36,5023,32,6.64
12664,906,36,5023,32,6.64
12665,906,36,5023,48,7.9
12666,906,36,5023,32,6.64
12667,957,47,5024,44,9.94
12668,957,47,5024,34,9.76
12669,957,47,5024,17,5.56
12670,957,47,5024,14,7.53
12671,508,98,5025,20,8.34
12672,151,50,5026,26,8.57
12673,151,50,5026,25,9.53
12674,151,50,5026,28,10.28
12675,942,24,5027,16,6.31
12676,942,24,5027,2,7.08
12677,356,23,5028,11,7.37
12678,631,74,5029,12,9.44
12679,631,74,5029,16,6.34
12680,631,74,5029,13,6.23
12681,66,62,5030,28,10.27
12682,66,62,5030,3,5.21
12683,566,72,5031,36,5.89
12684,566,72,5031,17,5.52
12685,566,72,5031,36,5.89
12686,566,72,5031,31,7.77
12687,891,28,5032,14,7.52
12688,891,28,5032,24,10.12
12689,891,28,5032,36,5.98
12690,399,64,5033,19,6.48
12691,399,64,5033,9,5.29
12692,399,64,5033,1,6.06
12693,399,64,5033,1,6.06
12694,284,70,5034,19,6.5
12695,757,39,5035,13,6.24
12696,757,39,5035,12,9.39
12697,757,39,5035,34,9.73
12698,294,41,5036,32,6.63
12699,293,8,5037,29,6.59
12700,293,8,5037,29,6.59
12701,48,12,5038,21,5.69
12702,48,12,5038,43,6.97
12703,48,12,5038,5,7.24
12704,48,12,5038,21,5.69
12705,772,98,5039,13,6.27
12706,772,98,5039,43,6.96
12707,394,9,5040,21,5.6
12708,950,36,5041,39,9.8
12709,950,36,5041,32,6.64
12710,950,36,5041,32,6.64
12711,886,27,5042,15,10.05
12712,739,1,5043,14,7.48
12713,739,1,5043,14,7.48
12714,739,1,5043,5,7.28
12715,108,35,5044,30,10.4
12716,108,35,5044,43,6.97
12717,108,35,5044,43,6.97
12718,108,35,5044,30,10.4
12719,212,26,5045,26,8.62
12720,212,26,5045,15,10.08
12721,212,26,5045,6,6.12
12722,212,26,5045,6,6.12
12723,357,7,5046,4,8.16
12724,357,7,5046,7,9.04
12725,357,7,5046,4,8.16
12726,357,7,5046,23,7.66
12727,963,40,5047,7,9.02
12728,741,11,5048,32,6.67
12729,741,11,5048,12,9.37
12730,741,11,5048,33,9.65
12731,741,11,5048,48,7.87
12732,735,99,5049,20,8.37
12733,735,99,5049,41,10.62
12734,735,99,5049,30,10.42
12735,861,52,5050,29,6.51
12736,861,52,5050,10,9.3
12737,861,52,5050,11,7.37
12738,861,52,5050,11,7.37
12739,380,6,5051,2,7.1
12740,380,6,5051,2,7.1
12741,380,6,5051,26,8.59
12742,380,6,5051,45,8.99
12743,271,96,5052,18,8.24
12744,706,4,5053,4,8.15
12745,95,55,5054,3,5.26
12746,518,86,5055,18,8.24
12747,522,73,5056,5,7.22
12748,522,73,5056,25,9.53
12749,522,73,5056,5,7.22
12750,623,94,5057,38,8.81
12751,623,94,5057,38,8.81
12752,623,94,5057,3,5.22
12753,623,94,5057,17,5.47
12754,758,35,5058,14,7.43
12755,758,35,5058,14,7.43
12756,758,35,5058,14,7.43
12757,758,35,5058,37,6.75
12758,150,59,5059,29,6.55
12759,150,59,5059,45,8.9
12760,317,74,5060,28,10.29
12761,317,74,5060,7,9.11
12762,476,41,5061,33,9.62
12763,476,41,5061,32,6.63
12764,476,41,5061,7,9.04
12765,204,59,5062,43,6.92
12766,204,59,5062,29,6.55
12767,204,59,5062,12,9.39
12768,204,59,5062,20,8.34
12769,558,56,5063,5,7.28
12770,637,16,5064,26,8.6
12771,737,79,5065,26,8.61
12772,737,79,5065,9,5.3
12773,737,79,5065,13,6.23
12774,737,79,5065,39,9.85
12775,614,43,5066,3,5.17
12776,614,43,5066,38,8.78
12777,802,74,5067,7,9.11
12778,890,52,5068,14,7.53
12779,890,52,5068,33,9.58
12780,890,52,5068,10,9.3
12781,35,7,5069,15,10.03
12782,35,7,5069,18,8.25
12783,35,7,5069,7,9.04
12784,35,7,5069,4,8.16
12785,954,13,5070,23,7.68
12786,954,13,5070,8,9.16
12787,954,13,5070,20,8.36
12788,954,13,5070,20,8.36
12789,716,43,5071,5,7.25
12790,716,43,5071,33,9.57
12791,716,43,5071,45,8.85
12792,948,36,5072,39,9.8
12793,195,18,5073,14,7.47
12794,195,18,5073,20,8.36
12795,195,18,5073,10,9.25
12796,195,18,5073,18,8.21
12797,779,3,5074,8,9.2
12798,779,3,5074,31,7.83
12799,779,3,5074,4,8.11
12800,845,39,5075,1,6.02
12801,417,80,5076,34,9.7
12802,417,80,5076,29,6.54
12803,417,80,5076,12,9.43
12804,417,80,5076,12,9.43
12805,0,52,5077,16,6.32
12806,0,52,5077,29,6.51
12807,0,52,5077,40,6.85
12808,876,10,5078,40,6.89
12809,648,21,5079,6,6.16
12810,648,21,5079,39,9.8
12811,648,21,5079,29,6.58
12812,648,21,5079,29,6.58
12813,733,68,5080,15,10.04
12814,714,51,5081,15,10.02
12815,714,51,5081,48,7.91
12816,714,51,5081,3,5.17
12817,950,36,5082,32,6.64
12818,950,36,5082,4,8.06
12819,950,36,5082,38,8.7
12820,950,36,5082,39,9.8
12821,187,85,5083,8,9.12
12822,54,92,5084,8,9.12
12823,54,92,5084,22,5.74
12824,54,92,5084,49,10.94
12825,684,50,5085,42,10.72
12826,684,50,5085,25,9.53
12827,684,50,5085,18,8.26
12828,684,50,5085,18,8.26
12829,726,82,5086,46,10.77
12830,726,82,5086,3,5.28
12831,726,82,5086,32,6.65
12832,726,82,5086,34,9.75
12833,272,41,5087,7,9.04
12834,272,41,5087,40,6.89
12835,272,41,5087,33,9.62
12836,272,41,5087,24,10.18
12837,814,12,5088,34,9.69
12838,901,31,5089,14,7.51
12839,901,31,5089,20,8.35
12840,901,31,5089,48,7.9
12841,73,66,5090,16,6.31
12842,73,66,5090,6,6.18
12843,73,66,5090,17,5.51
12844,63,18,5091,18,8.21
12845,63,18,5091,23,7.64
12846,63,18,5091,3,5.24
12847,671,56,5092,30,10.44
12848,671,56,5092,33,9.6
12849,671,56,5092,33,9.6
12850,671,56,5092,33,9.6
12851,952,6,5093,8,9.15
12852,952,6,5093,28,10.36
12853,952,6,5093,45,8.99
12854,952,6,5093,45,8.99
12855,17,36,5094,17,5.51
12856,17,36,5094,17,5.51
12857,17,36,5094,32,6.64
12858,969,13,5095,23,7.68
12859,969,13,5095,18,8.23
12860,969,13,5095,18,8.23
12861,969,13,5095,13,6.22
12862,984,41,5096,24,10.18
12863,984,41,5096,32,6.63
12864,984,41,5096,33,9.62
12865,280,20,5097,27,10.27
12866,280,20,5097,49,10.97
12867,850,14,5098,2,7.09
12868,850,14,5098,4,8.12
12869,850,14,5098,49,10.97
12870,330,3,5099,43,6.92
12871,330,3,5099,25,9.45
12872,330,3,5099,31,7.83
12873,330,3,5099,1,6.03
12874,746,52,5100,14,7.53
12875,746,52,5100,16,6.32
12876,746,52,5100,16,6.32
12877,830,48,5101,36,5.99
12878,830,48,5101,1,6.03
12879,96,33,5102,16,6.31
12880,96,33,5102,3,5.21
12881,96,33,5102,8,9.21
12882,871,53,5103,23,7.64
12883,236,92,5104,8,9.12
12884,377,65,5105,10,9.23
12885,377,65,5105,10,9.23
12886,377,65,5105,31,7.81
12887,377,65,5105,10,9.23
12888,881,60,5106,9,5.29
12889,881,60,5106,23,7.68
12890,881,60,5106,31,7.8
12891,821,37,5107,10,9.3
12892,821,37,5107,28,10.31
12893,821,37,5107,49,10.92
12894,468,44,5108,33,9.57
12895,468,44,5108,24,10.14
12896,468,44,5108,34,9.68
12897,468,44,5108,2,7.05
12898,151,54,5109,46,10.82
12899,151,54,5109,45,8.85
12900,718,40,5110,45,8.89
12901,718,40,5110,8,9.18
12902,718,40,5110,38,8.69
12903,718,40,5110,7,9.02
12904,435,97,5111,45,8.86
12905,435,97,5111,43,6.92
12906,679,98,5112,31,7.82
12907,679,98,5112,43,6.96
12908,679,98,5112,22,5.8
12909,354,66,5113,27,10.19
12910,929,80,5114,21,5.58
12911,913,32,5115,32,6.63
12912,913,32,5115,12,9.37
12913,887,52,5116,10,9.3
12914,798,32,5117,15,10.08
12915,798,32,5117,15,10.08
12916,798,32,5117,32,6.63
12917,688,28,5118,5,7.15
12918,688,28,5118,36,5.98
12919,822,32,5119,12,9.37
12920,822,32,5119,15,10.08
12921,822,32,5119,12,9.37
12922,822,32,5119,22,5.86
12923,714,51,5120,37,6.76
12924,714,51,5120,3,5.17
12925,714,51,5120,20,8.39
12926,714,51,5120,15,10.02
12927,545,15,5121,4,8.04
12928,964,31,5122,48,7.9
12929,964,31,5122,29,6.55
12930,964,31,5122,20,8.35
12931,964,31,5122,33,9.66
12932,404,22,5123,44,9.89
12933,404,22,5123,44,9.89
12934,404,22,5123,43,6.96
12935,404,22,5123,13,6.25
